height_data,LW,LN,P,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
134.2583814,1,1,0,A,A,B,A,B,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A
132.9699238,1,1,0,A,A,B,A,B,A,A,B,A,B,A,A,B,A,B,A,B,A,A,A
136.2816573,1,1,0,A,A,B,A,B,A,A,B,A,A,B,B,A,B,A,A,A,B,B,A
134.2358169,1,1,0,A,A,B,A,B,A,A,A,B,B,A,B,B,B,A,B,B,B,B,A
137.2107174,1,1,0,A,A,B,A,B,A,A,A,B,A,B,B,B,B,A,A,B,A,A,A
136.1288798,1,1,0,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,B,B,B,B
140.4094656,1,1,0,A,A,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,A,B
131.5836181,1,1,0,A,A,B,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,A
135.6613597,1,1,0,A,A,B,A,A,B,B,B,B,A,B,B,A,B,B,A,B,B,B,A
134.217355,1,1,0,A,A,B,A,A,B,B,B,A,B,B,A,B,A,B,A,A,A,A,A
136.3250982,1,1,0,A,A,B,A,A,B,B,B,A,A,B,A,A,B,A,A,B,B,B,B
134.5217563,1,1,0,A,A,B,A,A,B,B,A,B,B,A,B,B,B,B,A,A,B,B,A
136.7997278,1,1,0,A,A,B,A,A,B,B,A,B,A,A,A,B,B,B,A,A,A,A,A
136.8499016,1,1,0,A,A,B,A,A,B,B,A,A,B,A,B,A,A,A,B,B,A,B,B
140.7584604,1,1,0,A,A,B,A,A,B,B,A,A,A,B,A,B,B,B,B,B,B,B,B
131.7266545,1,1,0,A,A,B,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,B
134.5901943,1,1,0,A,A,B,A,A,B,A,B,B,A,B,A,B,A,B,A,A,A,A,A
134.0684061,1,1,0,A,A,B,A,A,B,A,B,A,B,B,B,B,A,B,A,B,A,B,A
137.9035896,1,1,0,A,A,B,A,A,B,A,B,A,A,A,A,B,B,A,A,B,A,B,A
134.7223462,1,1,0,A,A,B,A,A,B,A,A,B,B,B,B,B,B,A,B,B,A,A,A
137.31371,1,1,0,A,A,B,A,A,B,A,A,B,A,B,B,A,A,A,B,B,B,A,A
136.513717,1,1,0,A,A,B,A,A,B,A,A,A,B,B,A,B,B,B,A,B,B,B,A
139.3221204,1,1,0,A,A,B,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A
131.6423216,1,1,0,A,A,B,A,A,A,B,B,B,B,B,B,A,A,A,A,A,A,A,A
136.6314279,1,1,0,A,A,B,A,A,A,B,B,B,A,A,B,B,A,A,B,A,B,A,B
133.57994,1,1,0,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,B,B,A
137.7062637,1,1,0,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,B,B,A,B,A
135.9899655,1,1,0,A,A,B,A,A,A,B,A,B,B,B,B,B,B,A,A,A,A,B,B
138.834822,1,1,0,A,A,B,A,A,A,B,A,B,A,A,B,B,A,B,A,B,A,B,A
137.4963357,1,1,0,A,A,B,A,A,A,B,A,A,B,B,A,A,A,B,A,A,B,A,B
141.5870945,1,1,0,A,A,B,A,A,A,B,A,A,A,A,B,A,A,B,A,B,A,B,A
133.2760813,1,1,0,A,A,B,A,A,A,A,B,B,B,A,B,B,B,A,A,A,A,A,B
136.3777709,1,1,0,A,A,B,A,A,A,A,B,B,A,B,B,B,A,A,A,B,A,B,B
135.6611743,1,1,0,A,A,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,A,B,A
139.3953881,1,1,0,A,A,B,A,A,A,A,B,A,A,A,B,A,B,B,A,B,B,B,B
136.9064222,1,1,0,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,B,A,A,B,A
139.7618434,1,1,0,A,A,B,A,A,A,A,A,B,A,B,A,A,A,A,B,B,A,A,B
138.8066304,1,1,0,A,A,B,A,A,A,A,A,A,B,B,B,A,B,A,A,B,A,B,B
142.1907747,1,1,0,A,A,B,A,A,A,A,A,A,A,A,A,B,B,B,A,B,B,B,B
73.52922313,1,1,0,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,B,A,A,B,A
75.30492145,1,1,0,A,A,A,B,B,B,B,B,B,A,A,A,B,A,B,B,A,A,B,A
74.26623015,1,1,0,A,A,A,B,B,B,B,B,A,B,A,A,A,B,A,A,B,A,A,A
78.57277717,1,1,0,A,A,A,B,B,B,B,B,A,A,A,B,A,B,A,B,B,B,B,A
75.84651952,1,1,0,A,A,A,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,A,B
78.44674112,1,1,0,A,A,A,B,B,B,B,A,B,A,B,B,A,B,B,A,A,A,B,B
77.58189535,1,1,0,A,A,A,B,B,B,B,A,A,B,B,B,B,B,B,B,A,A,A,A
81.00643641,1,1,0,A,A,A,B,B,B,B,A,A,A,A,B,B,A,A,A,A,A,B,A
72.78622503,1,1,0,A,A,A,B,B,B,A,B,B,B,A,B,A,B,A,B,B,B,B,A
76.29284195,1,1,0,A,A,A,B,B,B,A,B,B,A,B,A,A,A,A,B,B,A,B,A
75.12528119,1,1,0,A,A,A,B,B,B,A,B,A,B,B,A,B,B,B,B,A,B,A,B
78.63329936,1,1,0,A,A,A,B,B,B,A,B,A,A,B,B,A,A,B,B,A,B,B,A
75.28806829,1,1,0,A,A,A,B,B,B,A,A,B,B,A,A,B,A,B,B,B,B,A,A
78.84482978,1,1,0,A,A,A,B,B,B,A,A,B,A,A,A,B,B,B,A,A,B,B,A
77.22565935,1,1,0,A,A,A,B,B,B,A,A,A,B,B,A,A,B,A,B,B,A,A,B
79.9286476,1,1,0,A,A,A,B,B,B,A,A,A,A,A,B,B,A,A,A,A,A,A,B
74.57382158,1,1,0,A,A,A,B,B,A,B,B,B,B,A,A,B,B,A,B,A,B,A,B
78.59806801,1,1,0,A,A,A,B,B,A,B,B,B,A,A,B,A,B,B,A,A,B,B,A
76.92479618,1,1,0,A,A,A,B,B,A,B,B,A,B,A,A,A,B,A,A,B,A,A,A
78.86887102,1,1,0,A,A,A,B,B,A,B,B,A,A,A,B,B,A,A,B,A,A,A,B
75.83334798,1,1,0,A,A,A,B,B,A,B,A,B,B,B,B,A,A,A,B,A,A,B,A
79.50634103,1,1,0,A,A,A,B,B,A,B,A,B,A,A,A,A,A,A,B,A,B,A,B
80.05601326,1,1,0,A,A,A,B,B,A,B,A,A,B,B,B,B,B,B,A,A,A,A,B
82.30473935,1,1,0,A,A,A,B,B,A,B,A,A,A,B,B,B,B,A,A,A,A,A,A
74.91495536,1,1,0,A,A,A,B,B,A,A,B,B,B,A,A,B,A,A,A,A,B,B,A
78.27932826,1,1,0,A,A,A,B,B,A,A,B,B,A,A,B,B,B,A,B,B,A,B,B
75.9277277,1,1,0,A,A,A,B,B,A,A,B,A,B,A,A,A,A,A,B,B,B,B,B
79.28975887,1,1,0,A,A,A,B,B,A,A,B,A,A,A,A,B,B,B,A,A,A,A,A
78.32519674,1,1,0,A,A,A,B,B,A,A,A,B,B,A,A,A,B,B,A,B,A,B,B
81.59109303,1,1,0,A,A,A,B,B,A,A,A,B,A,A,B,B,B,B,B,B,A,A,A
78.9647942,1,1,0,A,A,A,B,B,A,A,A,A,B,A,A,B,A,B,B,B,B,A,A
84.49637456,1,1,0,A,A,A,B,B,A,A,A,A,A,B,B,B,B,B,B,B,A,B,A
72.80438228,1,1,0,A,A,A,B,A,B,B,B,B,B,A,B,A,B,B,A,A,A,A,B
78.03411352,1,1,0,A,A,A,B,A,B,B,B,B,A,B,B,A,B,B,B,B,B,A,A
76.4182727,1,1,0,A,A,A,B,A,B,B,B,A,B,A,B,B,B,B,A,B,B,B,B
78.78266461,1,1,0,A,A,A,B,A,B,B,B,A,A,B,B,B,B,A,A,B,B,A,A
78.10165466,1,1,0,A,A,A,B,A,B,B,A,B,B,A,B,B,A,B,A,B,B,B,B
80.75597867,1,1,0,A,A,A,B,A,B,B,A,B,A,B,A,B,A,B,A,A,B,A,B
80.35782308,1,1,0,A,A,A,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A
83.77541902,1,1,0,A,A,A,B,A,B,B,A,A,A,B,B,A,A,B,B,A,B,A,B
76.5543133,1,1,0,A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B,B
78.40627887,1,1,0,A,A,A,B,A,B,A,B,B,A,B,A,B,B,A,B,A,A,A,A
77.31236187,1,1,0,A,A,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A,B,A,A
80.32526298,1,1,0,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A,B,B,A
80.51883872,1,1,0,A,A,A,B,A,B,A,A,B,B,A,A,B,B,A,B,A,B,A,A
81.69105946,1,1,0,A,A,A,B,A,B,A,A,B,A,B,A,B,B,B,A,A,B,B,B
80.2133874,1,1,0,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,A,A,A
84.8131202,1,1,0,A,A,A,B,A,B,A,A,A,A,A,A,A,B,B,A,A,B,A,B
76.60743407,1,1,0,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,A,A,A,B
79.30590879,1,1,0,A,A,A,B,A,A,B,B,B,A,B,B,B,B,A,B,A,A,A,A
77.26455517,1,1,0,A,A,A,B,A,A,B,B,A,B,A,B,B,A,B,A,A,A,A,A
83.17943623,1,1,0,A,A,A,B,A,A,B,B,A,A,B,A,A,A,B,B,B,A,A,B
79.43069849,1,1,0,A,A,A,B,A,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B
84.05955192,1,1,0,A,A,A,B,A,A,B,A,B,A,B,A,A,B,B,B,B,A,B,A
81.40324092,1,1,0,A,A,A,B,A,A,B,A,A,B,A,A,A,B,A,B,A,B,A,A
86.07901085,1,1,0,A,A,A,B,A,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B
76.62679884,1,1,0,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,A,A,B,A,A
81.61859073,1,1,0,A,A,A,B,A,A,A,B,B,A,B,A,B,B,B,A,B,B,A,A
79.95779574,1,1,0,A,A,A,B,A,A,A,B,A,B,B,A,B,B,A,A,A,A,B,A
82.53888988,1,1,0,A,A,A,B,A,A,A,B,A,A,A,B,B,A,B,A,A,B,A,A
80.61580418,1,1,0,A,A,A,B,A,A,A,A,B,B,B,A,A,B,A,B,B,B,B,B
83.51860506,1,1,0,A,A,A,B,A,A,A,A,B,A,A,B,B,A,A,B,A,B,A,A
82.04534669,1,1,0,A,A,A,B,A,A,A,A,A,B,B,B,B,A,A,A,A,B,B,B
86.16359286,1,1,0,A,A,A,B,A,A,A,A,A,A,B,B,B,B,A,B,B,A,A,A
133.3090126,1,1,0,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B
135.3399775,1,1,0,A,A,A,A,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B
134.3837728,1,1,0,A,A,A,A,B,B,B,B,A,B,B,A,B,B,B,B,B,A,A,A
137.9458722,1,1,0,A,A,A,A,B,B,B,B,A,A,A,B,B,A,A,A,B,A,A,B
136.5506044,1,1,0,A,A,A,A,B,B,B,A,B,B,A,B,B,A,B,A,A,A,B,B
138.6924636,1,1,0,A,A,A,A,B,B,B,A,B,A,A,B,B,B,B,A,B,A,A,B
138.29091,1,1,0,A,A,A,A,B,B,B,A,A,B,A,A,A,B,A,A,A,B,B,A
140.3896416,1,1,0,A,A,A,A,B,B,B,A,A,A,A,B,B,B,A,A,B,B,A,B
132.8231743,1,1,0,A,A,A,A,B,B,A,B,B,B,A,A,A,B,A,B,A,B,B,B
137.2332382,1,1,0,A,A,A,A,B,B,A,B,B,A,B,B,A,B,B,B,B,B,B,B
135.9566326,1,1,0,A,A,A,A,B,B,A,B,A,B,A,B,A,B,A,A,A,A,B,B
137.989983,1,1,0,A,A,A,A,B,B,A,B,A,A,A,A,A,B,B,B,B,A,A,B
137.138231,1,1,0,A,A,A,A,B,B,A,A,B,B,B,B,A,A,A,A,B,B,B,B
138.9180011,1,1,0,A,A,A,A,B,B,A,A,B,A,B,B,A,B,A,A,B,A,B,B
138.3939969,1,1,0,A,A,A,A,B,B,A,A,A,B,B,A,A,A,A,A,B,B,B,B
141.6989859,1,1,0,A,A,A,A,B,B,A,A,A,A,A,A,B,B,B,A,B,A,A,A
134.6826082,1,1,0,A,A,A,A,B,A,B,B,B,B,A,B,B,A,B,B,A,B,A,B
138.4616748,1,1,0,A,A,A,A,B,A,B,B,B,A,B,B,B,B,A,B,B,A,A,A
136.0128749,1,1,0,A,A,A,A,B,A,B,B,A,B,B,B,B,A,B,B,B,B,B,B
140.5353449,1,1,0,A,A,A,A,B,A,B,B,A,A,B,A,A,A,A,B,B,A,B,B
137.4316361,1,1,0,A,A,A,A,B,A,B,A,B,B,A,A,B,B,A,A,A,A,B,A
140.9190023,1,1,0,A,A,A,A,B,A,B,A,B,A,A,B,A,B,A,A,A,A,A,A
139.353585,1,1,0,A,A,A,A,B,A,B,A,A,B,B,A,A,A,B,B,B,A,B,B
141.8311801,1,1,0,A,A,A,A,B,A,B,A,A,A,A,A,B,B,B,A,A,A,A,A
135.3011658,1,1,0,A,A,A,A,B,A,A,B,B,B,A,B,A,B,B,A,B,B,B,A
138.4020342,1,1,0,A,A,A,A,B,A,A,B,B,A,A,B,A,B,B,B,B,A,B,B
137.8402173,1,1,0,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,A,A,A
141.0990128,1,1,0,A,A,A,A,B,A,A,B,A,A,B,A,A,A,B,A,B,B,A,A
136.8500088,1,1,0,A,A,A,A,B,A,A,A,B,B,B,B,A,B,A,A,A,A,A,B
141.0657232,1,1,0,A,A,A,A,B,A,A,A,B,A,B,A,B,B,B,A,B,B,A,A
138.9862095,1,1,0,A,A,A,A,B,A,A,A,A,B,A,A,B,B,A,B,A,B,B,B
141.845435,1,1,0,A,A,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,B,A,B
135.0748932,1,1,0,A,A,A,A,A,B,B,B,B,B,A,B,A,A,A,A,A,A,B,A
138.0380794,1,1,0,A,A,A,A,A,B,B,B,B,A,A,A,B,B,A,B,B,B,A,B
136.3854342,1,1,0,A,A,A,A,A,B,B,B,A,B,B,B,B,B,A,B,B,B,A,B
141.024497,1,1,0,A,A,A,A,A,B,B,B,A,A,B,B,A,B,A,A,B,A,B,A
136.9411956,1,1,0,A,A,A,A,A,B,B,A,B,B,B,A,B,A,B,B,A,A,A,B
141.520282,1,1,0,A,A,A,A,A,B,B,A,B,A,B,A,A,A,B,A,B,B,A,B
140.1641626,1,1,0,A,A,A,A,A,B,B,A,A,B,A,A,A,B,A,B,B,A,A,B
141.9734574,1,1,0,A,A,A,A,A,B,B,A,A,A,B,A,A,B,A,B,A,B,A,A
135.7609284,1,1,0,A,A,A,A,A,B,A,B,B,B,B,B,B,A,A,A,A,B,A,B
138.6665212,1,1,0,A,A,A,A,A,B,A,B,B,A,B,B,A,A,A,A,A,B,B,B
137.7110294,1,1,0,A,A,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A,B
140.7964347,1,1,0,A,A,A,A,A,B,A,B,A,A,A,B,A,B,B,B,A,B,A,B
139.1467831,1,1,0,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,B,A,B
141.3404603,1,1,0,A,A,A,A,A,B,A,A,B,A,B,A,B,B,B,B,B,A,B,A
140.1888064,1,1,0,A,A,A,A,A,B,A,A,A,B,A,A,B,A,B,B,A,A,A,A
144.3630523,1,1,0,A,A,A,A,A,B,A,A,A,A,B,A,B,B,B,A,A,A,B,B
136.3396779,1,1,0,A,A,A,A,A,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A
139.4722666,1,1,0,A,A,A,A,A,A,B,B,B,A,A,A,B,A,B,A,B,A,B,B
136.9830408,1,1,0,A,A,A,A,A,A,B,B,A,B,A,A,B,B,A,A,A,A,B,B
141.4468694,1,1,0,A,A,A,A,A,A,B,B,A,A,B,B,A,A,A,B,A,B,A,A
139.3534709,1,1,0,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,A,A,B,A,B
142.191924,1,1,0,A,A,A,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A
142.4063409,1,1,0,A,A,A,A,A,A,B,A,A,B,B,A,B,A,B,B,B,B,A,A
144.479234,1,1,0,A,A,A,A,A,A,B,A,A,A,B,A,A,A,B,B,A,A,B,B
136.8633097,1,1,0,A,A,A,A,A,A,A,B,B,B,A,B,B,A,B,B,A,A,B,B
140.2094783,1,1,0,A,A,A,A,A,A,A,B,B,A,A,B,B,A,A,B,B,A,A,A
139.8243302,1,1,0,A,A,A,A,A,A,A,B,A,B,A,A,B,B,B,B,B,A,B,A
141.9273535,1,1,0,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,B,B,B,A,A
138.6101899,1,1,0,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,B,B,A,A,A
143.5180549,1,1,0,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,B,B,B,A,A
141.8832685,1,1,0,A,A,A,A,A,A,A,A,A,B,B,A,B,B,A,B,B,A,B,B
144.2717014,1,1,0,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,A,A,A,B
62.22475511,1,1,1,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,B,A,B,B
66.02220196,1,1,1,B,B,B,B,B,B,B,B,B,A,A,B,A,B,B,A,A,A,A,B
63.83576901,1,1,1,B,B,B,B,B,B,B,B,A,B,A,B,B,B,B,B,B,B,B,B
68.20874081,1,1,1,B,B,B,B,B,B,B,B,A,A,B,B,B,A,B,B,A,B,B,A
64.8587155,1,1,1,B,B,B,B,B,B,B,A,B,B,B,A,B,A,B,A,B,A,A,A
68.97232926,1,1,1,B,B,B,B,B,B,B,A,B,A,B,B,A,B,A,B,B,B,A,B
68.66392894,1,1,1,B,B,B,B,B,B,B,A,A,B,B,A,B,B,B,A,B,A,A,B
71.09207692,1,1,1,B,B,B,B,B,B,B,A,A,A,B,A,A,A,B,B,B,B,A,A
61.91101612,1,1,1,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,A,B
65.93914724,1,1,1,B,B,B,B,B,B,A,B,B,A,B,A,B,B,B,A,A,B,A,B
65.04981374,1,1,1,B,B,B,B,B,B,A,B,A,B,A,B,A,A,A,B,A,B,A,B
69.16960761,1,1,1,B,B,B,B,B,B,A,B,A,A,A,A,B,B,B,B,B,B,A,A
66.54465356,1,1,1,B,B,B,B,B,B,A,A,B,B,A,B,B,B,A,A,B,A,A,B
69.30289654,1,1,1,B,B,B,B,B,B,A,A,B,A,A,B,B,B,B,B,B,A,B,B
67.80674818,1,1,1,B,B,B,B,B,B,A,A,A,B,A,A,B,A,A,B,B,A,A,B
70.91808415,1,1,1,B,B,B,B,B,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B
63.91899321,1,1,1,B,B,B,B,B,A,B,B,B,B,A,B,B,A,A,A,B,B,B,B
67.88879668,1,1,1,B,B,B,B,B,A,B,B,B,A,A,A,B,B,B,A,A,B,A,A
66.06664329,1,1,1,B,B,B,B,B,A,B,B,A,B,B,B,B,B,A,B,A,A,B,A
69.52781473,1,1,1,B,B,B,B,B,A,B,B,A,A,A,A,B,B,B,B,A,A,A,A
65.83221107,1,1,1,B,B,B,B,B,A,B,A,B,B,A,B,A,B,B,A,A,A,A,B
69.25273685,1,1,1,B,B,B,B,B,A,B,A,B,A,A,A,A,B,A,A,A,A,B,A
68.85679993,1,1,1,B,B,B,B,B,A,B,A,A,B,A,B,B,A,A,B,A,A,B,B
70.92342492,1,1,1,B,B,B,B,B,A,B,A,A,A,B,B,A,A,A,A,A,B,B,B
64.59030956,1,1,1,B,B,B,B,B,A,A,B,B,B,B,A,A,B,A,A,A,A,A,B
69.39594226,1,1,1,B,B,B,B,B,A,A,B,B,A,B,A,A,A,B,B,A,A,A,B
66.66479873,1,1,1,B,B,B,B,B,A,A,B,A,B,B,A,B,A,A,A,B,B,A,B
70.0927318,1,1,1,B,B,B,B,B,A,A,B,A,A,A,B,A,B,B,A,A,B,B,B
68.39597947,1,1,1,B,B,B,B,B,A,A,A,B,B,A,A,A,A,A,B,A,B,B,A
70.14326526,1,1,1,B,B,B,B,B,A,A,A,B,A,B,A,A,B,A,B,B,B,A,B
69.51981897,1,1,1,B,B,B,B,B,A,A,A,A,B,A,A,A,B,A,B,B,A,A,A
72.68408398,1,1,1,B,B,B,B,B,A,A,A,A,A,B,A,B,A,A,A,B,B,A,B
64.30859065,1,1,1,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,B,A,B,B,B
68.42463918,1,1,1,B,B,B,B,A,B,B,B,B,A,A,A,A,B,A,B,A,A,A,B
66.28691206,1,1,1,B,B,B,B,A,B,B,B,A,B,B,B,A,A,A,A,A,A,B,A
70.66798702,1,1,1,B,B,B,B,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B
66.7436875,1,1,1,B,B,B,B,A,B,B,A,B,B,A,B,A,A,A,A,A,A,B,B
70.40983483,1,1,1,B,B,B,B,A,B,B,A,B,A,B,A,A,B,B,A,B,A,A,B
69.39476891,1,1,1,B,B,B,B,A,B,B,A,A,B,B,B,A,A,B,B,B,A,B,B
73.23316899,1,1,1,B,B,B,B,A,B,B,A,A,A,B,A,B,A,A,A,B,B,A,A
65.58978824,1,1,1,B,B,B,B,A,B,A,B,B,B,B,A,A,A,A,B,B,A,B,B
69.00286779,1,1,1,B,B,B,B,A,B,A,B,B,A,B,B,A,B,A,B,B,B,A,A
67.77011218,1,1,1,B,B,B,B,A,B,A,B,A,B,B,B,B,A,A,A,A,A,A,A
69.42782956,1,1,1,B,B,B,B,A,B,A,B,A,A,A,A,A,A,A,A,B,B,B,A
68.06730389,1,1,1,B,B,B,B,A,B,A,A,B,B,B,A,A,A,A,A,A,B,B,B
71.08297361,1,1,1,B,B,B,B,A,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A
70.60458958,1,1,1,B,B,B,B,A,B,A,A,A,B,A,A,A,B,A,A,A,B,A,B
75.07707387,1,1,1,B,B,B,B,A,B,A,A,A,A,B,A,A,B,A,B,A,A,A,A
65.60562263,1,1,1,B,B,B,B,A,A,B,B,B,B,A,B,B,A,B,A,B,B,B,A
69.08104402,1,1,1,B,B,B,B,A,A,B,B,B,A,A,A,A,B,A,B,A,A,B,B
68.35878246,1,1,1,B,B,B,B,A,A,B,B,A,B,A,B,A,B,A,A,B,A,B,A
72.1376103,1,1,1,B,B,B,B,A,A,B,B,A,A,B,A,B,B,B,B,A,B,B,B
68.1072159,1,1,1,B,B,B,B,A,A,B,A,B,B,A,A,B,B,A,B,A,A,B,B
71.28361163,1,1,1,B,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,B,B,A,A
71.68490234,1,1,1,B,B,B,B,A,A,B,A,A,B,B,A,B,B,B,B,A,B,B,A
74.57378529,1,1,1,B,B,B,B,A,A,B,A,A,A,B,A,B,A,B,A,A,B,A,A
67.6778402,1,1,1,B,B,B,B,A,A,A,B,B,B,B,A,B,B,B,B,A,A,A,B
69.55585091,1,1,1,B,B,B,B,A,A,A,B,B,A,A,B,B,A,A,B,B,B,B,B
67.98277393,1,1,1,B,B,B,B,A,A,A,B,A,B,A,B,A,A,B,B,A,A,B,B
72.3878312,1,1,1,B,B,B,B,A,A,A,B,A,A,A,B,B,A,A,A,A,A,A,A
70.91638898,1,1,1,B,B,B,B,A,A,A,A,B,B,B,B,A,B,B,A,B,A,B,A
72.06289043,1,1,1,B,B,B,B,A,A,A,A,B,A,A,A,B,B,B,A,B,B,B,A
70.28457222,1,1,1,B,B,B,B,A,A,A,A,A,B,B,A,B,A,A,B,A,A,A,B
75.37322215,1,1,1,B,B,B,B,A,A,A,A,A,A,B,A,B,A,B,B,A,B,A,B
122.8453821,1,1,1,B,B,B,A,B,B,B,B,B,B,B,A,B,B,A,B,A,A,B,A
125.3626674,1,1,1,B,B,B,A,B,B,B,B,B,A,B,A,A,A,B,A,B,B,A,B
123.6688392,1,1,1,B,B,B,A,B,B,B,B,A,B,B,A,B,A,B,A,A,A,B,A
127.3301642,1,1,1,B,B,B,A,B,B,B,B,A,A,B,A,A,A,B,B,B,B,B,A
123.7043722,1,1,1,B,B,B,A,B,B,B,A,B,B,B,B,A,B,B,B,A,A,B,B
128.3495592,1,1,1,B,B,B,A,B,B,B,A,B,A,B,A,B,A,A,B,A,B,A,B
126.2827954,1,1,1,B,B,B,A,B,B,B,A,A,B,B,B,A,B,A,B,B,B,A,A
130.1039295,1,1,1,B,B,B,A,B,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A
122.9321631,1,1,1,B,B,B,A,B,B,A,B,B,B,A,B,A,B,A,B,B,A,A,B
125.5548126,1,1,1,B,B,B,A,B,B,A,B,B,A,B,A,A,A,A,A,B,B,B,A
124.6061082,1,1,1,B,B,B,A,B,B,A,B,A,B,A,B,A,A,A,B,B,A,A,A
128.1074131,1,1,1,B,B,B,A,B,B,A,B,A,A,A,A,B,B,A,B,B,B,B,B
125.0413254,1,1,1,B,B,B,A,B,B,A,A,B,B,B,A,B,A,B,A,A,B,B,B
128.0012463,1,1,1,B,B,B,A,B,B,A,A,B,A,A,B,A,A,A,A,B,A,B,A
127.6524779,1,1,1,B,B,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,B,A
131.3052123,1,1,1,B,B,B,A,B,B,A,A,A,A,A,A,A,B,B,A,B,B,B,B
123.7753138,1,1,1,B,B,B,A,B,A,B,B,B,B,A,A,B,B,B,A,A,A,B,B
127.2210251,1,1,1,B,B,B,A,B,A,B,B,B,A,B,B,A,B,B,B,B,A,A,B
126.0878127,1,1,1,B,B,B,A,B,A,B,B,A,B,A,A,A,B,B,B,A,A,B,B
128.7667134,1,1,1,B,B,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A
126.9321125,1,1,1,B,B,B,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,A,B
128.8162284,1,1,1,B,B,B,A,B,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A
128.9493505,1,1,1,B,B,B,A,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,B
130.9139009,1,1,1,B,B,B,A,B,A,B,A,A,A,B,A,A,B,B,A,A,A,B,A
123.6163848,1,1,1,B,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,A,B,A
127.2258917,1,1,1,B,B,B,A,B,A,A,B,B,A,B,B,B,A,B,A,A,B,A,A
126.802987,1,1,1,B,B,B,A,B,A,A,B,A,B,B,B,B,B,A,B,A,A,A,B
129.875648,1,1,1,B,B,B,A,B,A,A,B,A,A,A,B,A,A,A,A,A,B,B,A
126.9177482,1,1,1,B,B,B,A,B,A,A,A,B,B,A,A,A,A,A,A,B,B,B,A
129.2440352,1,1,1,B,B,B,A,B,A,A,A,B,A,B,B,B,A,B,A,B,B,B,A
129.664893,1,1,1,B,B,B,A,B,A,A,A,A,B,A,B,A,B,A,A,A,A,A,B
132.2729899,1,1,1,B,B,B,A,B,A,A,A,A,A,B,B,A,A,B,B,B,B,A,A
125.2957823,1,1,1,B,B,B,A,A,B,B,B,B,B,B,B,A,A,A,B,A,B,A,A
128.6144598,1,1,1,B,B,B,A,A,B,B,B,B,A,B,A,A,B,A,B,B,B,A,A
128.0720063,1,1,1,B,B,B,A,A,B,B,B,A,B,A,A,B,A,A,A,B,A,A,A
130.2571624,1,1,1,B,B,B,A,A,B,B,B,A,A,A,B,A,B,A,B,A,B,A,B
127.7911394,1,1,1,B,B,B,A,A,B,B,A,B,B,A,B,A,B,B,A,B,B,A,B
