"","height_data","i","j","k","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Height.7330",70.3965294776704,1,1,1,0,0,1,0,1,0,0,0,1,0
"Height.7331",73.8703730921521,1,1,1,0,0,1,0,1,0,0,0,1,1
"Height.7332",71.4660837141968,1,1,1,0,0,1,0,1,0,0,1,0,0
"Height.7333",73.353229537021,1,1,1,0,0,1,0,1,0,0,1,0,1
"Height.7334",72.7734865204086,1,1,1,0,0,1,0,1,0,0,1,1,0
"Height.7335",76.0464959320511,1,1,1,0,0,1,0,1,0,0,1,1,1
"Height.7336",69.9780841821219,1,1,1,0,0,1,0,1,0,1,0,0,0
"Height.7337",72.1066071943915,1,1,1,0,0,1,0,1,0,1,0,0,1
"Height.7338",71.2610530300823,1,1,1,0,0,1,0,1,0,1,0,1,0
"Height.7339",74.3835875120287,1,1,1,0,0,1,0,1,0,1,0,1,1
"Height.7340",74.1529128001875,1,1,1,0,0,1,0,1,0,1,1,0,0
"Height.7341",74.8028730959455,1,1,1,0,0,1,0,1,0,1,1,0,1
"Height.7342",73.7181572107594,1,1,1,0,0,1,0,1,0,1,1,1,0
"Height.7343",76.6120183497012,1,1,1,0,0,1,0,1,0,1,1,1,1
"Height.7344",69.4832081630717,1,1,1,0,0,1,0,1,1,0,0,0,0
"Height.7345",72.4394603009047,1,1,1,0,0,1,0,1,1,0,0,0,1
"Height.7346",72.1029114922662,1,1,1,0,0,1,0,1,1,0,0,1,0
"Height.7347",75.5014712397931,1,1,1,0,0,1,0,1,1,0,0,1,1
"Height.7348",73.6634567637558,1,1,1,0,0,1,0,1,1,0,1,0,0
"Height.7349",76.1763627833379,1,1,1,0,0,1,0,1,1,0,1,0,1
"Height.7350",73.2847156260917,1,1,1,0,0,1,0,1,1,0,1,1,0
"Height.7351",77.5530749017737,1,1,1,0,0,1,0,1,1,0,1,1,1
"Height.7352",70.4780285524953,1,1,1,0,0,1,0,1,1,1,0,0,0
"Height.7353",73.4994395640477,1,1,1,0,0,1,0,1,1,1,0,0,1
"Height.7354",74.1326843141804,1,1,1,0,0,1,0,1,1,1,0,1,0
"Height.7355",75.3340136111327,1,1,1,0,0,1,0,1,1,1,0,1,1
"Height.7356",73.6189004282211,1,1,1,0,0,1,0,1,1,1,1,0,0
"Height.7357",76.1806539790671,1,1,1,0,0,1,0,1,1,1,1,0,1
"Height.7358",76.1918893472021,1,1,1,0,0,1,0,1,1,1,1,1,0
"Height.7359",80.7688813510346,1,1,1,0,0,1,0,1,1,1,1,1,1
"Height.7360",68.4179414221422,1,1,1,0,0,1,1,0,0,0,0,0,0
"Height.7361",70.2247874472541,1,1,1,0,0,1,1,0,0,0,0,0,1
"Height.7362",70.4096106707986,1,1,1,0,0,1,1,0,0,0,0,1,0
"Height.7363",73.5713930243126,1,1,1,0,0,1,1,0,0,0,0,1,1
"Height.7364",72.1813128209571,1,1,1,0,0,1,1,0,0,0,1,0,0
"Height.7365",73.4641304749415,1,1,1,0,0,1,1,0,0,0,1,0,1
"Height.7366",73.623755012723,1,1,1,0,0,1,1,0,0,0,1,1,0
"Height.7367",76.9125519671085,1,1,1,0,0,1,1,0,0,0,1,1,1
"Height.7368",70.7790000863061,1,1,1,0,0,1,1,0,0,1,0,0,0
"Height.7369",71.781437962177,1,1,1,0,0,1,1,0,0,1,0,0,1
"Height.7370",71.846363061864,1,1,1,0,0,1,1,0,0,1,0,1,0
"Height.7371",75.0862768586035,1,1,1,0,0,1,1,0,0,1,0,1,1
"Height.7372",72.3942048999684,1,1,1,0,0,1,1,0,0,1,1,0,0
"Height.7373",76.1222478739251,1,1,1,0,0,1,1,0,0,1,1,0,1
"Height.7374",74.0175919280144,1,1,1,0,0,1,1,0,0,1,1,1,0
"Height.7375",76.9119426174298,1,1,1,0,0,1,1,0,0,1,1,1,1
"Height.7376",70.2363790679224,1,1,1,0,0,1,1,0,1,0,0,0,0
"Height.7377",73.3387882695205,1,1,1,0,0,1,1,0,1,0,0,0,1
"Height.7378",70.8073826974928,1,1,1,0,0,1,1,0,1,0,0,1,0
"Height.7379",75.8937041482716,1,1,1,0,0,1,1,0,1,0,0,1,1
"Height.7380",72.5638161573094,1,1,1,0,0,1,1,0,1,0,1,0,0
"Height.7381",77.3463861762173,1,1,1,0,0,1,1,0,1,0,1,0,1
"Height.7382",74.6539267238777,1,1,1,0,0,1,1,0,1,0,1,1,0
"Height.7383",78.9063076872443,1,1,1,0,0,1,1,0,1,0,1,1,1
"Height.7384",72.4765918921028,1,1,1,0,0,1,1,0,1,1,0,0,0
"Height.7385",74.4271427421313,1,1,1,0,0,1,1,0,1,1,0,0,1
"Height.7386",73.3682861674901,1,1,1,0,0,1,1,0,1,1,0,1,0
"Height.7387",75.5785145272912,1,1,1,0,0,1,1,0,1,1,0,1,1
"Height.7388",73.9589976066605,1,1,1,0,0,1,1,0,1,1,1,0,0
"Height.7389",78.0634622190351,1,1,1,0,0,1,1,0,1,1,1,0,1
"Height.7390",76.1735691476329,1,1,1,0,0,1,1,0,1,1,1,1,0
"Height.7391",79.9045548903967,1,1,1,0,0,1,1,0,1,1,1,1,1
"Height.7392",71.4570522222237,1,1,1,0,0,1,1,1,0,0,0,0,0
"Height.7393",75.039749371861,1,1,1,0,0,1,1,1,0,0,0,0,1
"Height.7394",74.1239983937038,1,1,1,0,0,1,1,1,0,0,0,1,0
"Height.7395",77.3463175495707,1,1,1,0,0,1,1,1,0,0,0,1,1
"Height.7396",73.5211921236396,1,1,1,0,0,1,1,1,0,0,1,0,0
"Height.7397",77.8608804006426,1,1,1,0,0,1,1,1,0,0,1,0,1
"Height.7398",77.5772897981025,1,1,1,0,0,1,1,1,0,0,1,1,0
"Height.7399",78.6476818551575,1,1,1,0,0,1,1,1,0,0,1,1,1
"Height.7400",70.3777456704444,1,1,1,0,0,1,1,1,0,1,0,0,0
"Height.7401",75.1365297684294,1,1,1,0,0,1,1,1,0,1,0,0,1
"Height.7402",74.2756872374107,1,1,1,0,0,1,1,1,0,1,0,1,0
"Height.7403",77.5386906732824,1,1,1,0,0,1,1,1,0,1,0,1,1
"Height.7404",75.2054202524314,1,1,1,0,0,1,1,1,0,1,1,0,0
"Height.7405",78.8529084676518,1,1,1,0,0,1,1,1,0,1,1,0,1
"Height.7406",76.298441213207,1,1,1,0,0,1,1,1,0,1,1,1,0
"Height.7407",80.2019667393418,1,1,1,0,0,1,1,1,0,1,1,1,1
"Height.7408",72.8081613854434,1,1,1,0,0,1,1,1,1,0,0,0,0
"Height.7409",75.918567147318,1,1,1,0,0,1,1,1,1,0,0,0,1
"Height.7410",74.8638582391221,1,1,1,0,0,1,1,1,1,0,0,1,0
"Height.7411",78.5465650786076,1,1,1,0,0,1,1,1,1,0,0,1,1
"Height.7412",76.3885167341954,1,1,1,0,0,1,1,1,1,0,1,0,0
"Height.7413",79.2028034011327,1,1,1,0,0,1,1,1,1,0,1,0,1
"Height.7414",77.0842584632545,1,1,1,0,0,1,1,1,1,0,1,1,0
"Height.7415",81.2127491719983,1,1,1,0,0,1,1,1,1,0,1,1,1
"Height.7416",74.1496674149763,1,1,1,0,0,1,1,1,1,1,0,0,0
"Height.7417",77.0689224713034,1,1,1,0,0,1,1,1,1,1,0,0,1
"Height.7418",76.1349386999774,1,1,1,0,0,1,1,1,1,1,0,1,0
"Height.7419",78.6969626564358,1,1,1,0,0,1,1,1,1,1,0,1,1
"Height.7420",76.3413802470827,1,1,1,0,0,1,1,1,1,1,1,0,0
"Height.7421",78.5202784660445,1,1,1,0,0,1,1,1,1,1,1,0,1
"Height.7422",78.3981246406524,1,1,1,0,0,1,1,1,1,1,1,1,0
"Height.7423",81.6152502101944,1,1,1,0,0,1,1,1,1,1,1,1,1
"Height.7424",63.6559191391226,1,1,1,0,1,0,0,0,0,0,0,0,0
"Height.7425",68.2522478736829,1,1,1,0,1,0,0,0,0,0,0,0,1
"Height.7426",67.2059152807562,1,1,1,0,1,0,0,0,0,0,0,1,0
"Height.7427",69.0562553494,1,1,1,0,1,0,0,0,0,0,0,1,1
"Height.7428",65.4007182172079,1,1,1,0,1,0,0,0,0,0,1,0,0
"Height.7429",70.1275298847861,1,1,1,0,1,0,0,0,0,0,1,0,1
"Height.7430",68.8255329569746,1,1,1,0,1,0,0,0,0,0,1,1,0
"Height.7431",71.8098883788184,1,1,1,0,1,0,0,0,0,0,1,1,1
"Height.7432",66.1047589741467,1,1,1,0,1,0,0,0,0,1,0,0,0
"Height.7433",68.8794491544425,1,1,1,0,1,0,0,0,0,1,0,0,1
"Height.7434",67.7588298532415,1,1,1,0,1,0,0,0,0,1,0,1,0
"Height.7435",70.0992884108084,1,1,1,0,1,0,0,0,0,1,0,1,1
"Height.7436",67.3407159909365,1,1,1,0,1,0,0,0,0,1,1,0,0
"Height.7437",71.1943415879493,1,1,1,0,1,0,0,0,0,1,1,0,1
"Height.7438",69.3923301416978,1,1,1,0,1,0,0,0,0,1,1,1,0
"Height.7439",73.7516317397525,1,1,1,0,1,0,0,0,0,1,1,1,1
"Height.7440",65.2436081415638,1,1,1,0,1,0,0,0,1,0,0,0,0
"Height.7441",68.8616984338198,1,1,1,0,1,0,0,0,1,0,0,0,1
"Height.7442",68.0956972095602,1,1,1,0,1,0,0,0,1,0,0,1,0
"Height.7443",70.9164392528412,1,1,1,0,1,0,0,0,1,0,0,1,1
"Height.7444",67.6996790413188,1,1,1,0,1,0,0,0,1,0,1,0,0
"Height.7445",72.5940065378536,1,1,1,0,1,0,0,0,1,0,1,0,1
"Height.7446",70.8050616908278,1,1,1,0,1,0,0,0,1,0,1,1,0
"Height.7447",72.9123736914764,1,1,1,0,1,0,0,0,1,0,1,1,1
"Height.7448",66.8310035216204,1,1,1,0,1,0,0,0,1,1,0,0,0
"Height.7449",69.3984206077057,1,1,1,0,1,0,0,0,1,1,0,0,1
"Height.7450",68.3156660819706,1,1,1,0,1,0,0,0,1,1,0,1,0
"Height.7451",72.085026242944,1,1,1,0,1,0,0,0,1,1,0,1,1
"Height.7452",69.6546242174645,1,1,1,0,1,0,0,0,1,1,1,0,0
"Height.7453",72.6497734554737,1,1,1,0,1,0,0,0,1,1,1,0,1
"Height.7454",71.4388241697262,1,1,1,0,1,0,0,0,1,1,1,1,0
"Height.7455",74.3741890141389,1,1,1,0,1,0,0,0,1,1,1,1,1
"Height.7456",68.4544702645875,1,1,1,0,1,0,0,1,0,0,0,0,0
"Height.7457",70.5438367185216,1,1,1,0,1,0,0,1,0,0,0,0,1
"Height.7458",69.7232665326319,1,1,1,0,1,0,0,1,0,0,0,1,0
"Height.7459",72.8995116092717,1,1,1,0,1,0,0,1,0,0,0,1,1
"Height.7460",70.4474291827419,1,1,1,0,1,0,0,1,0,0,1,0,0
"Height.7461",72.2218277059366,1,1,1,0,1,0,0,1,0,0,1,0,1
"Height.7462",70.8699518678057,1,1,1,0,1,0,0,1,0,0,1,1,0
"Height.7463",74.4137152882314,1,1,1,0,1,0,0,1,0,0,1,1,1
"Height.7464",68.0393720916485,1,1,1,0,1,0,0,1,0,1,0,0,0
"Height.7465",71.0422784954747,1,1,1,0,1,0,0,1,0,1,0,0,1
"Height.7466",69.6531844061512,1,1,1,0,1,0,0,1,0,1,0,1,0
"Height.7467",71.6910136726303,1,1,1,0,1,0,0,1,0,1,0,1,1
"Height.7468",70.8153031716019,1,1,1,0,1,0,0,1,0,1,1,0,0
"Height.7469",74.2169463103463,1,1,1,0,1,0,0,1,0,1,1,0,1
"Height.7470",72.4549573683367,1,1,1,0,1,0,0,1,0,1,1,1,0
"Height.7471",73.8090421525217,1,1,1,0,1,0,0,1,0,1,1,1,1
"Height.7472",67.7403358482336,1,1,1,0,1,0,0,1,1,0,0,0,0
"Height.7473",71.6719659682974,1,1,1,0,1,0,0,1,1,0,0,0,1
"Height.7474",70.3668123306276,1,1,1,0,1,0,0,1,1,0,0,1,0
"Height.7475",75.3362180002252,1,1,1,0,1,0,0,1,1,0,0,1,1
"Height.7476",71.7052766479257,1,1,1,0,1,0,0,1,1,0,1,0,0
"Height.7477",74.0382922330029,1,1,1,0,1,0,0,1,1,0,1,0,1
"Height.7478",74.1814997960046,1,1,1,0,1,0,0,1,1,0,1,1,0
"Height.7479",75.801798153187,1,1,1,0,1,0,0,1,1,0,1,1,1
"Height.7480",68.9857333984057,1,1,1,0,1,0,0,1,1,1,0,0,0
"Height.7481",71.378808908722,1,1,1,0,1,0,0,1,1,1,0,0,1
"Height.7482",71.2807513047071,1,1,1,0,1,0,0,1,1,1,0,1,0
"Height.7483",74.7428887740418,1,1,1,0,1,0,0,1,1,1,0,1,1
"Height.7484",72.0492524405963,1,1,1,0,1,0,0,1,1,1,1,0,0
"Height.7485",75.2446808873269,1,1,1,0,1,0,0,1,1,1,1,0,1
"Height.7486",73.6426202102283,1,1,1,0,1,0,0,1,1,1,1,1,0
"Height.7487",76.6245890484461,1,1,1,0,1,0,0,1,1,1,1,1,1
"Height.7488",66.285635648615,1,1,1,0,1,0,1,0,0,0,0,0,0
"Height.7489",69.5169656171019,1,1,1,0,1,0,1,0,0,0,0,0,1
"Height.7490",68.548208342734,1,1,1,0,1,0,1,0,0,0,0,1,0
"Height.7491",72.6363314623947,1,1,1,0,1,0,1,0,0,0,0,1,1
"Height.7492",70.1531524532618,1,1,1,0,1,0,1,0,0,0,1,0,0
"Height.7493",73.5658089086382,1,1,1,0,1,0,1,0,0,0,1,0,1
"Height.7494",72.3653792740311,1,1,1,0,1,0,1,0,0,0,1,1,0
"Height.7495",74.3029923947927,1,1,1,0,1,0,1,0,0,0,1,1,1
"Height.7496",68.2702184343781,1,1,1,0,1,0,1,0,0,1,0,0,0
"Height.7497",70.7492653750398,1,1,1,0,1,0,1,0,0,1,0,0,1
"Height.7498",69.9571867924571,1,1,1,0,1,0,1,0,0,1,0,1,0
"Height.7499",73.6736475267878,1,1,1,0,1,0,1,0,0,1,0,1,1
"Height.7500",70.812521332296,1,1,1,0,1,0,1,0,0,1,1,0,0
"Height.7501",73.4432249272806,1,1,1,0,1,0,1,0,0,1,1,0,1
"Height.7502",72.9138138707752,1,1,1,0,1,0,1,0,0,1,1,1,0
"Height.7503",77.0172319161379,1,1,1,0,1,0,1,0,0,1,1,1,1
"Height.7504",69.9333249567574,1,1,1,0,1,0,1,0,1,0,0,0,0
"Height.7505",70.6704297927596,1,1,1,0,1,0,1,0,1,0,0,0,1
"Height.7506",70.2375165333405,1,1,1,0,1,0,1,0,1,0,0,1,0
"Height.7507",73.4135126283971,1,1,1,0,1,0,1,0,1,0,0,1,1
"Height.7508",71.5006938460895,1,1,1,0,1,0,1,0,1,0,1,0,0
"Height.7509",74.3719441464513,1,1,1,0,1,0,1,0,1,0,1,0,1
"Height.7510",75.4669984574776,1,1,1,0,1,0,1,0,1,0,1,1,0
"Height.7511",77.9345782351113,1,1,1,0,1,0,1,0,1,0,1,1,1
"Height.7512",70.7885230692234,1,1,1,0,1,0,1,0,1,1,0,0,0
"Height.7513",73.6154861488916,1,1,1,0,1,0,1,0,1,1,0,0,1
"Height.7514",71.0989891705385,1,1,1,0,1,0,1,0,1,1,0,1,0
"Height.7515",74.1415059596623,1,1,1,0,1,0,1,0,1,1,0,1,1
"Height.7516",71.9380350611692,1,1,1,0,1,0,1,0,1,1,1,0,0
"Height.7517",75.628423254136,1,1,1,0,1,0,1,0,1,1,1,0,1
"Height.7518",74.5920993436276,1,1,1,0,1,0,1,0,1,1,1,1,0
"Height.7519",77.9499690873891,1,1,1,0,1,0,1,0,1,1,1,1,1
"Height.7520",69.7902489720707,1,1,1,0,1,0,1,1,0,0,0,0,0
"Height.7521",73.8907386274665,1,1,1,0,1,0,1,1,0,0,0,0,1
"Height.7522",71.0608374574471,1,1,1,0,1,0,1,1,0,0,0,1,0
"Height.7523",74.7554559385631,1,1,1,0,1,0,1,1,0,0,0,1,1
"Height.7524",71.5391574072302,1,1,1,0,1,0,1,1,0,0,1,0,0
"Height.7525",74.9851742352205,1,1,1,0,1,0,1,1,0,0,1,0,1
"Height.7526",74.2674564370894,1,1,1,0,1,0,1,1,0,0,1,1,0
"Height.7527",77.0379213386835,1,1,1,0,1,0,1,1,0,0,1,1,1
"Height.7528",72.0506417737615,1,1,1,0,1,0,1,1,0,1,0,0,0
"Height.7529",73.4013110956336,1,1,1,0,1,0,1,1,0,1,0,0,1
"Height.7530",71.3284719882807,1,1,1,0,1,0,1,1,0,1,0,1,0
"Height.7531",75.079621582702,1,1,1,0,1,0,1,1,0,1,0,1,1
"Height.7532",73.6795446130331,1,1,1,0,1,0,1,1,0,1,1,0,0
"Height.7533",76.1781685142531,1,1,1,0,1,0,1,1,0,1,1,0,1
"Height.7534",75.683275406171,1,1,1,0,1,0,1,1,0,1,1,1,0
"Height.7535",77.6890648129591,1,1,1,0,1,0,1,1,0,1,1,1,1
"Height.7536",71.2750736665065,1,1,1,0,1,0,1,1,1,0,0,0,0
"Height.7537",73.9993617329063,1,1,1,0,1,0,1,1,1,0,0,0,1
"Height.7538",72.9400821531154,1,1,1,0,1,0,1,1,1,0,0,1,0
"Height.7539",76.6667279637878,1,1,1,0,1,0,1,1,1,0,0,1,1
"Height.7540",75.4089275524536,1,1,1,0,1,0,1,1,1,0,1,0,0
"Height.7541",76.8020868053262,1,1,1,0,1,0,1,1,1,0,1,0,1
"Height.7542",75.7750268872209,1,1,1,0,1,0,1,1,1,0,1,1,0
"Height.7543",78.7705736855499,1,1,1,0,1,0,1,1,1,0,1,1,1
"Height.7544",71.4956223331261,1,1,1,0,1,0,1,1,1,1,0,0,0
"Height.7545",74.6119680318489,1,1,1,0,1,0,1,1,1,1,0,0,1
"Height.7546",74.2660956261911,1,1,1,0,1,0,1,1,1,1,0,1,0
"Height.7547",77.8375580300065,1,1,1,0,1,0,1,1,1,1,0,1,1
"Height.7548",75.5747996687457,1,1,1,0,1,0,1,1,1,1,1,0,0
"Height.7549",78.0459010058247,1,1,1,0,1,0,1,1,1,1,1,0,1
"Height.7550",75.4715912422882,1,1,1,0,1,0,1,1,1,1,1,1,0
"Height.7551",79.7842795233982,1,1,1,0,1,0,1,1,1,1,1,1,1
"Height.7552",67.4819075074653,1,1,1,0,1,1,0,0,0,0,0,0,0
"Height.7553",70.411539835392,1,1,1,0,1,1,0,0,0,0,0,0,1
"Height.7554",69.514167843675,1,1,1,0,1,1,0,0,0,0,0,1,0
"Height.7555",73.7293854397169,1,1,1,0,1,1,0,0,0,0,0,1,1
"Height.7556",71.0945248242068,1,1,1,0,1,1,0,0,0,0,1,0,0
"Height.7557",74.031787914482,1,1,1,0,1,1,0,0,0,0,1,0,1
"Height.7558",71.3289297933112,1,1,1,0,1,1,0,0,0,0,1,1,0
"Height.7559",75.4934983072042,1,1,1,0,1,1,0,0,0,0,1,1,1
"Height.7560",69.1525315758933,1,1,1,0,1,1,0,0,0,1,0,0,0
"Height.7561",70.5485104511345,1,1,1,0,1,1,0,0,0,1,0,0,1
"Height.7562",68.9563897344814,1,1,1,0,1,1,0,0,0,1,0,1,0
"Height.7563",73.8677994987054,1,1,1,0,1,1,0,0,0,1,0,1,1
"Height.7564",72.3034336405537,1,1,1,0,1,1,0,0,0,1,1,0,0
"Height.7565",74.9135471329609,1,1,1,0,1,1,0,0,0,1,1,0,1
"Height.7566",72.537759376419,1,1,1,0,1,1,0,0,0,1,1,1,0
"Height.7567",76.1708998630708,1,1,1,0,1,1,0,0,0,1,1,1,1
"Height.7568",70.3774176655353,1,1,1,0,1,1,0,0,1,0,0,0,0
"Height.7569",73.5851449169236,1,1,1,0,1,1,0,0,1,0,0,0,1
"Height.7570",69.6813338895718,1,1,1,0,1,1,0,0,1,0,0,1,0
"Height.7571",74.1619630027839,1,1,1,0,1,1,0,0,1,0,0,1,1
"Height.7572",73.1252211214741,1,1,1,0,1,1,0,0,1,0,1,0,0
"Height.7573",74.8928756126484,1,1,1,0,1,1,0,0,1,0,1,0,1
"Height.7574",75.5443436431443,1,1,1,0,1,1,0,0,1,0,1,1,0
"Height.7575",79.3184879880072,1,1,1,0,1,1,0,0,1,0,1,1,1
"Height.7576",69.2688226559854,1,1,1,0,1,1,0,0,1,1,0,0,0
"Height.7577",73.9293864847981,1,1,1,0,1,1,0,0,1,1,0,0,1
"Height.7578",72.7546208108591,1,1,1,0,1,1,0,0,1,1,0,1,0
"Height.7579",74.5372747304885,1,1,1,0,1,1,0,0,1,1,0,1,1
"Height.7580",72.5964774416298,1,1,1,0,1,1,0,0,1,1,1,0,0
"Height.7581",74.8580438022825,1,1,1,0,1,1,0,0,1,1,1,0,1
"Height.7582",74.8531142129086,1,1,1,0,1,1,0,0,1,1,1,1,0
"Height.7583",77.6686358502082,1,1,1,0,1,1,0,0,1,1,1,1,1
"Height.7584",70.4777896481855,1,1,1,0,1,1,0,1,0,0,0,0,0
"Height.7585",72.2943640454968,1,1,1,0,1,1,0,1,0,0,0,0,1
"Height.7586",72.1215585053968,1,1,1,0,1,1,0,1,0,0,0,1,0
"Height.7587",76.5542614093727,1,1,1,0,1,1,0,1,0,0,0,1,1
"Height.7588",73.3765548449522,1,1,1,0,1,1,0,1,0,0,1,0,0
"Height.7589",76.3444419918079,1,1,1,0,1,1,0,1,0,0,1,0,1
"Height.7590",74.0371956233867,1,1,1,0,1,1,0,1,0,0,1,1,0
"Height.7591",76.2467685676475,1,1,1,0,1,1,0,1,0,0,1,1,1
"Height.7592",70.6564808436844,1,1,1,0,1,1,0,1,0,1,0,0,0
"Height.7593",72.4444200181308,1,1,1,0,1,1,0,1,0,1,0,0,1
"Height.7594",73.818255260735,1,1,1,0,1,1,0,1,0,1,0,1,0
"Height.7595",74.9567057754689,1,1,1,0,1,1,0,1,0,1,0,1,1
"Height.7596",73.6808506746977,1,1,1,0,1,1,0,1,0,1,1,0,0
"Height.7597",76.3105433823846,1,1,1,0,1,1,0,1,0,1,1,0,1
"Height.7598",74.86112279812,1,1,1,0,1,1,0,1,0,1,1,1,0
"Height.7599",81.048191395727,1,1,1,0,1,1,0,1,0,1,1,1,1
"Height.7600",71.2985181893731,1,1,1,0,1,1,0,1,1,0,0,0,0
"Height.7601",75.7518266396147,1,1,1,0,1,1,0,1,1,0,0,0,1
"Height.7602",73.6074119470489,1,1,1,0,1,1,0,1,1,0,0,1,0
"Height.7603",76.9271704759042,1,1,1,0,1,1,0,1,1,0,0,1,1
"Height.7604",73.6617469500977,1,1,1,0,1,1,0,1,1,0,1,0,0
"Height.7605",77.7933129702738,1,1,1,0,1,1,0,1,1,0,1,0,1
"Height.7606",77.5328837516,1,1,1,0,1,1,0,1,1,0,1,1,0
"Height.7607",79.1006084615724,1,1,1,0,1,1,0,1,1,0,1,1,1
"Height.7608",71.2694477386536,1,1,1,0,1,1,0,1,1,1,0,0,0
"Height.7609",76.5447364749766,1,1,1,0,1,1,0,1,1,1,0,0,1
"Height.7610",73.5350298391202,1,1,1,0,1,1,0,1,1,1,0,1,0
"Height.7611",77.2153382461124,1,1,1,0,1,1,0,1,1,1,0,1,1
"Height.7612",74.4660999855425,1,1,1,0,1,1,0,1,1,1,1,0,0
"Height.7613",78.263786598951,1,1,1,0,1,1,0,1,1,1,1,0,1
"Height.7614",77.7851694957898,1,1,1,0,1,1,0,1,1,1,1,1,0
"Height.7615",80.6964953338206,1,1,1,0,1,1,0,1,1,1,1,1,1
"Height.7616",70.4049606664042,1,1,1,0,1,1,1,0,0,0,0,0,0
"Height.7617",73.0519233104127,1,1,1,0,1,1,1,0,0,0,0,0,1
"Height.7618",72.6432792566816,1,1,1,0,1,1,1,0,0,0,0,1,0
"Height.7619",76.4839399782162,1,1,1,0,1,1,1,0,0,0,0,1,1
"Height.7620",73.1354151163548,1,1,1,0,1,1,1,0,0,0,1,0,0
"Height.7621",75.9172778440874,1,1,1,0,1,1,1,0,0,0,1,0,1
"Height.7622",75.3886571233606,1,1,1,0,1,1,1,0,0,0,1,1,0
"Height.7623",79.1409927221517,1,1,1,0,1,1,1,0,0,0,1,1,1
"Height.7624",72.2736103705828,1,1,1,0,1,1,1,0,0,1,0,0,0
"Height.7625",73.6247669112659,1,1,1,0,1,1,1,0,0,1,0,0,1
"Height.7626",73.9032044591229,1,1,1,0,1,1,1,0,0,1,0,1,0
"Height.7627",76.0800562788381,1,1,1,0,1,1,1,0,0,1,0,1,1
"Height.7628",75.0802735098795,1,1,1,0,1,1,1,0,0,1,1,0,0
"Height.7629",78.0905047674805,1,1,1,0,1,1,1,0,0,1,1,0,1
"Height.7630",76.1443369843252,1,1,1,0,1,1,1,0,0,1,1,1,0
"Height.7631",78.1015640097137,1,1,1,0,1,1,1,0,0,1,1,1,1
"Height.7632",72.4353858620839,1,1,1,0,1,1,1,0,1,0,0,0,0
"Height.7633",75.8228184930019,1,1,1,0,1,1,1,0,1,0,0,0,1
"Height.7634",74.3568498492186,1,1,1,0,1,1,1,0,1,0,0,1,0
"Height.7635",77.1650557474648,1,1,1,0,1,1,1,0,1,0,0,1,1
"Height.7636",74.4479886056982,1,1,1,0,1,1,1,0,1,0,1,0,0
"Height.7637",78.7067956146598,1,1,1,0,1,1,1,0,1,0,1,0,1
"Height.7638",77.3585086198294,1,1,1,0,1,1,1,0,1,0,1,1,0
"Height.7639",80.8263596215759,1,1,1,0,1,1,1,0,1,0,1,1,1
"Height.7640",73.1107822555947,1,1,1,0,1,1,1,0,1,1,0,0,0
"Height.7641",76.3303333012975,1,1,1,0,1,1,1,0,1,1,0,0,1
"Height.7642",74.5415919272644,1,1,1,0,1,1,1,0,1,1,0,1,0
"Height.7643",77.1001854214603,1,1,1,0,1,1,1,0,1,1,0,1,1
"Height.7644",75.4452418086632,1,1,1,0,1,1,1,0,1,1,1,0,0
"Height.7645",79.791396894316,1,1,1,0,1,1,1,0,1,1,1,0,1
"Height.7646",77.4191418938413,1,1,1,0,1,1,1,0,1,1,1,1,0
"Height.7647",81.3498215674178,1,1,1,0,1,1,1,0,1,1,1,1,1
"Height.7648",74.4510697357259,1,1,1,0,1,1,1,1,0,0,0,0,0
"Height.7649",76.1840399287315,1,1,1,0,1,1,1,1,0,0,0,0,1
"Height.7650",75.1305507057678,1,1,1,0,1,1,1,1,0,0,0,1,0
"Height.7651",77.5995662637304,1,1,1,0,1,1,1,1,0,0,0,1,1
"Height.7652",75.8682119972025,1,1,1,0,1,1,1,1,0,0,1,0,0
"Height.7653",78.2081624544084,1,1,1,0,1,1,1,1,0,0,1,0,1
"Height.7654",78.4363913310861,1,1,1,0,1,1,1,1,0,0,1,1,0
"Height.7655",80.6559045784132,1,1,1,0,1,1,1,1,0,0,1,1,1
"Height.7656",73.7647702594305,1,1,1,0,1,1,1,1,0,1,0,0,0
"Height.7657",76.6753871563192,1,1,1,0,1,1,1,1,0,1,0,0,1
"Height.7658",76.1227021258307,1,1,1,0,1,1,1,1,0,1,0,1,0
"Height.7659",80.1705593508336,1,1,1,0,1,1,1,1,0,1,0,1,1
"Height.7660",75.8791672237552,1,1,1,0,1,1,1,1,0,1,1,0,0
"Height.7661",79.1265098078055,1,1,1,0,1,1,1,1,0,1,1,0,1
"Height.7662",78.7958053615377,1,1,1,0,1,1,1,1,0,1,1,1,0
"Height.7663",83.2143218930921,1,1,1,0,1,1,1,1,0,1,1,1,1
"Height.7664",75.3505127636172,1,1,1,0,1,1,1,1,1,0,0,0,0
"Height.7665",76.6461843800166,1,1,1,0,1,1,1,1,1,0,0,0,1
"Height.7666",77.4370072865562,1,1,1,0,1,1,1,1,1,0,0,1,0
"Height.7667",79.878134510861,1,1,1,0,1,1,1,1,1,0,0,1,1
"Height.7668",76.2366921824028,1,1,1,0,1,1,1,1,1,0,1,0,0
"Height.7669",80.2516168980667,1,1,1,0,1,1,1,1,1,0,1,0,1
"Height.7670",79.0936628192543,1,1,1,0,1,1,1,1,1,0,1,1,0
